,created_at,full_text,display_text_range,favorite_count,retweet_count,ano
10781,2016-07-21,"['cinco', 'milhões', 'famílias', 'brasileiras', 'casa', 'própria', 'temer', 'decide', 'financiar', 'mansões', 'milionários', 'minhamansãominhavida']","[0, 126]",127,144,2016
4110,2016-07-24,"['haddadquero', 'vcs', 'apontem', 'trabalhador', 'pobre', 'ganhou', 'tempo', 'implanto', 'mobilidade', 'sp', 'dignidadespcomhaddad']","[0, 138]",19,13,2016
14958,2016-07-24,"['nádia', 'campeão', 'vamos', 'permitir', 'caminhada', 'fique', 'aqui', 'compromisso', 'projeto', 'spcomhaddad']","[0, 123]",12,5,2016
13027,2016-07-24,"['lula', 'haddad', 'vítima', 'preconceito', 'sempre', 'vítimas', 'aqui', 'spcomhaddad']","[0, 92]",26,19,2016
13221,2016-07-24,"['querido', 'prefeito', 'brasil', 'golpista', 'democrático', 'duelarão', 'eleição', 'sp', 'vitória', 'vitória', 'democraciadilma', 'rousseff']","[0, 140]",32,18,2016
8635,2016-07-24,"['palco', 'gabriel', 'chalita', 'ciro', 'gomes', 'lula', 'neste', 'momento', 'homologação', 'candidatura', 'fernando', 'haddad', 'spcomhaddad']","[0, 121]",24,16,2016
10302,2016-07-24,"['haddadqual', 'político', 'vcs', 'conhecem', 'atitude', 'chalita', 'sondado', 'ministro', 'deixou', 'pmdb', 'veio', 'lado', 'progressista']","[0, 140]",16,10,2016
2486,2016-07-24,"['lulase', 'vcs', 'pegarem', 'mapa', 'sp', 'vcs', 'vão', 'ver', 'sempre', 'enfrentamos', 'preconceito', 'elite', 'conservadora', 'desta', 'cidade', 'spcomhaddad']","[0, 132]",32,22,2016
9598,2016-07-24,"['haddad', 'investiu', 'transporte', 'público', 'ajudou', 'população', 'chegar', 'cedo', 'casa', 'spcomhaddad']","[0, 98]",96,51,2016
9381,2016-07-24,"['trânsito', 'humano', 'preservação', 'vidas', 'spcomhaddad']","[0, 68]",32,18,2016
4875,2016-07-24,"['lulaesse', 'país', 'educado', 'elite', 'espaço', 'isolado', 'aprendendo', 'compartilhar', 'espaço', 'público', 'spcomhaddad']","[0, 137]",29,21,2016
11505,2016-07-24,"['gabrielchalita', 'haddad', 'revolucionou', 'educação', 'ministro', 'sp', 'trouxe', 'projeto', 'generosidade', 'cidade', 'todos', 'spcomhaddad']","[0, 140]",2,3,2016
7610,2016-07-24,"['cirogomes', 'vamos', 'dar', 'recado', 'nesta', 'cidade', 'maior', 'cidade', 'nordestina', 'brasil', 'comanda', 'povo', 'spcomhaddad']","[0, 122]",15,15,2016
1216,2016-07-24,"['haddad', 'capital', 'paulista', 'ganhou', 'novos', 'hospitais', 'hospitais', 'reformados', '26', 'novas', 'ubs', 'spcomhaddad']","[0, 107]",107,98,2016
7218,2016-07-24,"['lulatodo', 'mundo', 'precisa', 'conhecer', 'maravilhas', 'haddad', 'fez', 'provou', 'possível', 'administrar', 'menos', 'concreto', 'armado', 'gente']","[0, 140]",31,21,2016
8583,2016-07-24,"['haddado', 'acontecendo', 'brasil', 'retrocesso', 'ponto', 'vista', 'político', 'civil', 'trabalhista', 'democrático', 'spcomhaddad']","[0, 133]",75,60,2016
4310,2016-07-24,"['cirogomes', 'senti', 'nome', 'pdt', 'dever', 'prestar', 'depoimento', 'aqui', 'votasse', 'sp', 'votaria', 'melhor', 'haddad', 'spcomhaddad']","[0, 140]",40,19,2016
2146,2016-07-24,"['obrigado', 'tudo', 'vc', 'fez', 'quebrada', 'tamojunto', 'liga', 'funk', 'agora', 'quadra', 'bancários', 'spcomhaddad']","[0, 115]",13,10,2016
2078,2016-07-24,"['haddad', 'lula', 'quadra', 'bancários', 'centro', 'sp', 'daqui', 'pouco', 'começam', 'falas', 'spcomhaddad']","[0, 111]",12,10,2016
2893,2016-07-24,"['acostumados', 'chafurdar', 'ladroagem', 'agora', 'tomaram', 'povo', 'brasileiro', 'discurso', 'honestidade', 'cirogomes', 'spcomhaddad']","[0, 132]",25,29,2016
5593,2016-07-24,"['haddadnós', 'colocamos', 'universidade', 'gratuita', '32', 'céus', 'vamos', 'agora', '46', 'spcomhaddad']","[0, 91]",15,7,2016
12614,2016-07-24,"['lulavamos', 'responder', 'sabedoria', 'ódio', 'vamos', 'abaixar', 'cabeçaspcomhaddad']","[0, 87]",24,14,2016
11588,2016-07-24,"['lula', 'campanha', 'curta', 'vai', 'ter', 'debate', 'debate', 'gente', 'vai', 'ver', 'claramente', 'preparado', 'spcomhaddad']","[0, 130]",43,27,2016
14370,2016-07-24,"['lulaeu', 'convicção', 'haddad', 'chalita', 'podem', 'dupla', 'extraordinária', 'paulo', 'spcomhaddad']","[0, 112]",9,7,2016
13708,2016-07-24,"['spcomhaddad', 'tá', 'lindo']","[0, 24]",44,36,2016
14815,2016-07-24,"['ter', 'orgulho', 'decisão', 'desta', 'batalha', 'estará', 'pobres', 'lá', 'vamos', 'ganhar', 'nádia', 'campeão', 'spcomhaddad']","[0, 130]",15,11,2016
8489,2016-07-24,"['haddadnós', 'abrimos', 'nada', 'nada', 'menos', 'duas', 'creches', 'semana', 'durante', 'governo', 'vou', 'parar', 'aí', 'spcomhaddad']","[0, 137]",14,14,2016
2624,2016-07-24,"['lulahaddad', 'vc', 'precisa', 'falar', 'mal', 'ninguém', 'obra', 'sabedoria', 'vc', 'mostrar', 'spcomhaddad']","[0, 128]",50,45,2016
7152,2016-07-24,"['lulaboa', 'sorte', 'haddad', 'quero', 'ter', 'orgulho', 'dizer', 'ajudei', 'paulo', 'eleger', 'melhor', 'desta', 'eleição', 'spcomhaddad']","[0, 129]",21,22,2016
7340,2016-07-24,"['olêolêolá', 'agora', 'lula', 'falado', 'quadra', 'bancários', 'spcomhaddad']","[0, 66]",12,13,2016
11713,2016-07-25,"['lula', 'participou', 'ontem', '24', 'convenção', 'confirmou', 'candidatura', 'haddadfernando', 'prefeitura', 'paulo']","[0, 113]",74,31,2016
2436,2016-07-25,"['advogado', 'cobra', 'imparcialidade', 'processo', 'lula']","[0, 75]",27,14,2016
4439,2016-07-25,"['primeiro', 'presidente', 'brasileiro', 'diploma', 'universitário', 'universidades', 'fez']","[0, 91]",211,166,2016
2755,2016-07-26,"['haddadfernando', 'revolução', 'saopaulo']","[0, 44]",36,20,2016
1181,2016-07-27,"['conheça', 'história', 'renata', 'muitas', 'outras', 'brasil', 'conquistamos']","[0, 96]",50,28,2016
10272,2016-07-27,"['advogado', 'lula', 'juiz', 'promotor', 'podem', 'jogar', 'time']","[0, 91]",63,46,2016
4414,2016-07-27,"['lula', 'participou', 'convenção', 'confirmou', 'candidatura', 'haddadfernando', 'domingo', '24']","[0, 93]",82,29,2016
5309,2016-07-28,"['lula', 'estreia', 'site', 'criamos', 'novo', 'espaço', 'reforçar', 'luta', 'democracia']","[0, 107]",245,230,2016
39,2016-07-28,['possível'],"[0, 15]",121,78,2016
3190,2016-07-28,"['geoffrey', 'robertson', 'advogado', 'direitos', 'humanos', 'explica', 'ação', 'lula', 'onu', 'íntegra']","[0, 113]",318,267,2016
8179,2016-07-28,"['leia', 'petição', 'advogados', 'lula', 'onu', 'íntegra']","[0, 78]",188,173,2016
13897,2016-07-28,"['defesa', 'lula', 'denuncia', 'abusos', 'lava', 'jato', 'comitê', 'direitos', 'humanos', 'onu']","[0, 106]",164,131,2016
11602,2016-07-28,"['países', 'américa', 'central', 'virão', 'brasil', 'conhecer', 'políticas', 'combate', 'seca']","[0, 107]",46,14,2016
6455,2016-07-29,"['precisamos', 'fazer', 'sintam', 'culpados', 'conservadores']","[0, 96]",34,14,2016
1667,2016-07-29,"['lula', 'fala', 'sobre', 'reune', 'prouni', 'fies', 'queriam', 'pobres', 'estudassem', 'qdo', 'fizeram', 'pesquisa', 'melhores', 'alunos', 'pobres']","[0, 139]",92,65,2016
3477,2016-07-29,"['pra', 'mudou', 'pouco', 'mudou', 'demais', 'nascemos', 'governar']","[0, 129]",92,52,2016
11463,2016-07-29,"['eleições', '2014', 'congresso', 'eleito', 'conservador', 'todos', 'tempos']","[0, 84]",34,16,2016
3233,2016-07-29,"['lula', 'conta', 'sonho', 'criar', 'espécie', 'frente', 'ampla', 'partidos', 'esquerda', 'brasil']","[0, 103]",54,18,2016
10774,2016-07-29,"['lula', 'fala', 'agora', '18°', 'congresso', 'ujs', 'acompanhe', 'vivo']","[0, 82]",31,23,2016
7130,2016-07-29,"['única', 'coisa', 'gente', 'pode', 'fazer', 'jovens', 'dar', 'licença', 'construam', 'novo', 'futuro']","[0, 109]",60,28,2016
5102,2016-07-29,"['lula', '18º', 'congresso', 'ujsbrasil', 'haddadfernando', 'esuplicy', 'orlandosilva', 'deputadaluciana']","[0, 107]",39,18,2016
9983,2016-07-29,"['ujs', 'muita', 'importância', 'vida', 'política', 'pt', 'todos', 'sabem', 'relação', 'pcdob', 'lula']","[0, 118]",44,13,2016
3939,2016-07-29,"['golpe', 'golpe', 'militar', 'golpe', 'parlamentar', 'bom', 'saibam', 'história', 'vingança', 'cunha']","[0, 118]",96,74,2016
4683,2016-07-29,"['percebem', 'precisam', 'falar', 'consciência', 'desse', 'país', 'fazendo', 'vergonha', 'geração']","[0, 139]",48,16,2016
11303,2016-07-29,"['poucos', 'dias', 'votação', 'impeachment', 'senado', 'sabemos', 'faltam', 'votos', 'vamos', 'atrás']","[0, 113]",55,24,2016
2866,2016-07-29,"['gte', 'pode', 'gritar', 'td', 'hora', 'fazer', 'ato', 'toda', 'hora', 'vamos', 'zapear', 'td', 'hora', 'vamo', 'encher', 'saco', 'assim', 'enchem', 'pedindo', 'voto']","[0, 140]",51,22,2016
2980,2016-07-29,"['preciso', 'discutir', 'temas', 'difíceis', 'tabu', 'homossexual', 'transsexual', 'saiam', 'armário']","[0, 104]",43,29,2016
13401,2016-07-29,"['temer', 'sabe', 'oq', 'fazendo', 'julgamento', 'totalmente', 'político', 'crime', 'submeteu', 'voto', 'povo']","[0, 125]",63,52,2016
14086,2016-07-29,"['feito', 'tudo', 'fizemos', 'educação', 'enfrentaram', 'tudo', 'gente', 'aprovar', 'coisas', 'boas', 'educação']","[0, 140]",39,15,2016
10848,2016-07-29,"['haddadfernando', 'revolução', 'saopaulo']","[0, 43]",13,8,2016
10553,2016-07-29,"['oq', 'fazendo', 'hoje', 'cínico', 'rasteiro', 'cometendo', 'crime', 'político', 'tirar', 'presidenta', 'eleita', 'cometeu', 'crime']","[0, 139]",63,34,2016
9894,2016-07-29,"['paulo', 'sérgio', 'pinheiro', 'perseguição', 'lula', 'ameaça', 'estado', 'direito', 'brasil']","[0, 102]",37,19,2016
9881,2016-07-29,"['vinda', 'aqui', 'reconhecimento', 'ajudaram', 'gente', 'construir', 'nesse', 'país', 'últimos', '12', 'anos']","[0, 114]",41,11,2016
7026,2016-07-29,"['deputadaluciana', 'mexeu', 'lula', 'mexeu', 'comigo']","[0, 50]",37,17,2016
1415,2016-07-29,"['governando', '13', 'anos', 'maior', 'período', 'governo', 'esquerda', 'eleito', 'democraticamente', 'mundo', 'incomoda']","[0, 130]",121,91,2016
12845,2016-07-30,"['conheça', 'história', 'renata', 'muitas', 'outras', 'brasil', 'conquistamos']","[0, 96]",38,22,2016
2482,2016-07-30,"['juíza', 'condena', 'istoé', 'mentiras', 'contra', 'dilma']","[0, 69]",88,134,2016
5455,2016-07-30,"['comida', 'produzida', 'áfrica', 'africanos', 'inspiração', 'brasileira']","[0, 90]",86,64,2016
14545,2016-07-31,"['quase', 'metade', 'municípios', 'brasileiros', 'médicos', 'médicos']","[0, 96]",104,92,2016
4809,2016-08-08,"['luta', 'contra', 'fome', 'terminou']","[0, 58]",19,12,2016
4812,2016-08-08,"['onu', 'examinou', 'abusos', '94', 'países', 'julgar', 'lava', 'jato']","[0, 94]",26,29,2016
14575,2016-08-08,"['pt', 'incomoda', 'primeira', 'vez', 'gente', 'cria', 'partido', 'trabalhadores', 'dirigido', 'trabalhadores']","[0, 114]",262,139,2016
9679,2016-08-08,"['repressão', 'protestos', 'empana', 'jogos', 'rio']","[0, 70]",47,49,2016
7247,2016-08-08,"['pode', 'preparar', 'carinaune', 'vai', 'prefeita', 'cidade', 'santos']","[0, 74]",73,37,2016
14143,2016-08-08,"['parabéns', 'judoca', 'rafaela', 'silva', 'conquistou', 'primeira', 'medalha', 'ouro', 'brasil', 'rio', 'equipelula']","[0, 105]",250,82,2016
5986,2016-08-08,"['menos', 'contra', 'serra', 'lula', 'sendo', 'linchado']","[0, 90]",69,64,2016
1344,2016-08-08,"['emir', 'sader', 'paz', 'colômbia', 'interessa', 'toda', 'américa', 'latina']","[0, 87]",29,8,2016
1940,2016-08-08,"['janio', 'freitas', 'afastamento', 'dilma', 'hipocrisia', 'jamais', 'brasil']","[0, 104]",45,28,2016
13863,2016-08-08,"['meta', 'golpistas', 'tirar', 'pt', 'eleições', '2018']","[0, 78]",66,57,2016
4367,2016-08-08,"['miséria', 'escolha', 'política', 'elites']","[0, 43]",95,66,2016
9510,2016-08-11,"['testemunhas', 'dizem', 'desconhecer', 'qualquer', 'ação', 'lula', 'contra', 'delação', 'lava', 'jato', 'lula']","[0, 110]",114,100,2016
8785,2016-08-11,"['depoimentos', 'processo', 'desmentem', 'delação', 'delcídio', 'diz', 'advogado', 'lula', 'lula']","[0, 106]",82,71,2016
9302,2016-08-11,"['oliver', 'stone', 'visita', 'lula', 'presta', 'solidariedade', 'expresidente', 'lula']","[0, 95]",168,147,2016
2628,2016-08-12,"['governos', 'ptbrasil', 'ajudaram', 'pobres', 'lula', 'operou', 'milagre', 'mano', 'brown', 'conversou', 'revistatrip']","[0, 139]",291,195,2016
11112,2016-08-12,"['moro', 'tucanos']","[0, 42]",67,63,2016
13333,2016-08-13,"['direitos', 'lula', 'violentados', 'diz', 'jurista', 'bandeira', 'mello', 'via', 'ptbrasil']","[0, 105]",82,77,2016
7004,2016-08-13,"['haddadfernando', 'samu', 'ficou', 'rápido', 'eficiente', 'nunca', 'antes', 'história', 'sp']","[0, 115]",34,27,2016
7613,2016-08-13,"['saiba', 'sobre', 'conquistas', 'lula', 'dilma', 'ajude', 'espalhar', 'verdade']","[0, 100]",110,109,2016
5248,2016-08-13,"['procuradores', 'lava', 'jato', 'seguem', 'criando', 'manchetes', 'difamar', 'lula']","[0, 94]",90,91,2016
2026,2016-08-13,"['luiz', 'marinho', 'solucionou', 'problemas', 'bernardo', 'ouvindo', 'moradores', 'bairros']","[0, 108]",49,20,2016
11631,2016-08-15,"['vivo', 'lula', 'dona', 'marisa', 'participam', 'seminário', 'sobre', '10', 'anos', 'lei', 'maria', 'penha']","[0, 116]",57,32,2016
5146,2016-08-15,"['presidente', 'colômbia', 'agradece', 'apoio', 'lula', 'processo', 'paz']","[0, 89]",54,40,2016
6079,2016-08-15,"['entenda', 'advogados', 'lula', 'entraram', 'ação', 'onu', 'acredite', 'mentiras']","[0, 114]",83,77,2016
8599,2016-08-15,"['quero', 'dizer', 'mulheres', 'ato', 'mulheres', 'falam', 'desde', 'faço', 'política']","[0, 103]",24,12,2016
9685,2016-08-15,"['bernie', 'sanders', 'sensanders', 'manifesta', 'preocupação', 'golpe', 'brasil']","[0, 96]",53,41,2016
6338,2016-08-15,"['história', 'gentil', 'lula', 'matteo', 'renzi', 'primeiroministro', 'itália']","[0, 79]",134,80,2016
10826,2016-08-15,"['defesa', 'lula', 'vai', 'denunciar', 'onu', 'retaliações', 'lava', 'jato']","[0, 85]",55,50,2016
2723,2016-08-15,"['impor', 'retrocesso', 'golpistas', 'precisam', 'eliminar', 'pt']","[0, 81]",31,46,2016
4050,2016-08-15,"['carta', 'expresidente', 'lula', 'fidel', 'castro', 'completou', '90', 'anos', 'idade']","[0, 99]",61,43,2016
6963,2016-08-15,"['lei', 'maria', 'penha', 'marco', 'mulheres', 'têm', 'tratadas', 'aqui', 'qualquer', 'lugar', 'mundo']","[0, 108]",30,14,2016
14675,2016-08-15,"['lula', 'conversando', 'grana', 'lembrava', 'política', 'desde', '69', 'trabalhava', 'villares']","[0, 117]",25,11,2016
4703,2016-08-15,"['amigo', 'lula', 'importante', 'constituição', 'respeitada', 'françois', 'hollande', 'presidente', 'frança']","[0, 114]",161,126,2016
3330,2016-08-16,"['digo', 'orgulho', 'ter', 'conquistado', 'direito', 'andar', 'cabeça', 'erguida', 'causa']","[0, 116]",46,29,2016
12494,2016-08-16,"['nascemos', 'bater', 'palmas', 'elite', 'queremos', 'aplaudidos']","[0, 84]",49,28,2016
12564,2016-08-16,"['mulheres', 'estudar', 'fazerem', 'opção', 'quiserem', 'hora', 'quiserem', 'depender', 'nenhum', 'homem']","[0, 122]",54,32,2016
12891,2016-08-16,"['sempre', 'digo', 'melhor', 'forma', 'governar', 'país', 'governar', 'coração', 'mãe', 'porque', 'nada', 'justo', 'coração', 'mãe']","[0, 138]",54,30,2016
8191,2016-08-16,"['ódio', 'paciência', 'vencer']","[0, 36]",45,39,2016
9045,2016-08-16,"['primeira', 'vez', 'tentam', 'destruir']","[0, 43]",42,23,2016
3339,2016-08-16,"['obama', 'michele', 'chegaram', 'copenhague', 'alguns', 'acharam', 'iríamos', 'perder', 'certeza', 'gente', 'ia', 'ganhar']","[0, 129]",43,13,2016
2709,2016-08-16,"['pois', 'quiseram', 'chegar', 'poder', 'atalho', 'eleição']","[0, 58]",46,29,2016
12807,2016-08-16,"['façam', 'quiserem', 'porque', '2018', 'vamos', 'voltar', 'governar', 'país', 'através', 'voto', 'democrático']","[0, 113]",78,42,2016
8361,2016-08-16,"['lula', 'volta', 'denunciar', 'procuradores', 'cnmp']","[0, 68]",38,31,2016
2858,2016-08-16,"['luta', 'fundamental', 'fazer', 'mulheres', 'além', 'mesmos', 'direitos', 'salário', 'homens']","[0, 122]",61,33,2016
3549,2016-08-16,"['fazendo', 'crime', 'contra', 'democracia']","[0, 55]",49,33,2016
6070,2016-08-16,"['parlamentares', 'pedem', 'comissão', 'interamericana', 'direitos', 'humanos', 'suspensão', 'impeachment']","[0, 116]",64,52,2016
10977,2016-08-16,"['trouxe', 'copa', 'mundo', 'brasil', 'chamado', 'abertura']","[0, 78]",52,36,2016
4677,2016-08-16,"['dilma', 'barbaramente', 'torturada', 'chegou', 'presidência', 'ódio']","[0, 66]",61,38,2016
13345,2016-08-16,"['maria', 'penha', 'tomou', 'tiro', 'sofreu', 'marido', 'condenado', '19', 'anos']","[0, 88]",29,20,2016
4673,2016-08-16,"['país', 'aprendeu', 'gostar', 'si', 'próprio']","[0, 43]",37,15,2016
4981,2016-08-16,"['sabemos', 'muitas', 'vezes', 'mulher', 'agredida', 'vergonha', 'denunciar', 'precisamos', 'ter', 'coragem', 'prender', 'agride']","[0, 126]",73,34,2016
4980,2016-08-16,"['cuidou', 'filhos', 'marisa', 'grato', 'enquanto', 'cuidava', 'filho', 'chamado', 'pt', 'filho', 'chamado', 'sindicato']","[0, 132]",146,75,2016
4641,2016-08-16,"['fim', 'discurso', 'lula', 'acompanhe', 'notícias', 'site']","[0, 79]",27,17,2016
11901,2016-08-16,"['mulher', 'pode', 'tratada', 'objeto', 'mulher', 'protagonismo', 'dentro', 'casa', 'lula']","[0, 101]",112,61,2016
6887,2016-08-16,"['aprendi', 'ter', 'ódio', 'aprendi', 'vencer', 'tendo', 'paciência']","[0, 62]",42,27,2016
11920,2016-08-16,"['família', 'lula', 'rejeita', 'intimação', 'injustificada', 'pf']","[0, 79]",29,22,2016
583,2016-08-16,"['acabou', 'tempo', 'deveria', 'fazer', 'parte', 'préhistória', 'mulher', 'tratada', 'objeto', 'cama', 'mesa']","[0, 113]",26,12,2016
13790,2016-08-16,"['tô', 'ficando', 'igual', 'pokémon', 'eleitor', 'quiser', 'vai', 'achar', 'lulinha']","[0, 76]",80,54,2016
11561,2016-08-16,"['marisa', 'sabe', 'continuo', 'lulinha', 'paz', 'amor']","[0, 49]",49,26,2016
951,2016-08-16,"['precisa', 'estado', 'mandado', 'embora', 'conseguiu', 'pagar', 'aluguel', 'preocupado', 'criar', 'filho']","[0, 136]",58,32,2016
5192,2016-08-16,"['lamento', 'profundamente', 'elite', 'brasileira', 'dado', 'conta', 'conviver', 'diversidade']","[0, 97]",40,22,2016
10338,2016-08-16,"['preparem', 'quanto', 'mentiras', 'contarem', 'respeito', 'vou', 'crescer']","[0, 90]",85,40,2016
4009,2016-08-16,[],"[0, 0]",43,24,2016
10716,2016-08-16,"['vejo', 'uns', 'caras', 'falar', 'faz', 'olimpíada', 'favela', 'olimpíada', 'feita', 'acabar', 'favela', 'evento', 'esportivo']","[0, 130]",54,32,2016
11076,2016-08-16,"['advogados', 'lula', 'estadão', 'faz', 'reprovável', 'ataque', 'defesa', 'expresidente']","[0, 115]",35,44,2016
9625,2016-08-16,"['orgulho', 'ter', 'tido', 'sucessora', 'primeira', 'mulher', 'presidir', 'brasil']","[0, 90]",49,37,2016
6600,2016-08-16,"['estado', 'precisa', 'governar', 'precisa', 'trabalhador', 'morador', 'rua', 'desempregado', 'pessoas', 'precisam', 'inclusão', 'social']","[0, 138]",87,48,2016
931,2016-08-16,"['grandes', 'empresários', 'ricos', 'desse', 'país', 'precisam', 'estado']","[0, 69]",61,32,2016
6127,2016-08-16,"['brasil', 'nunca', 'mostrado', 'tão', 'bem', 'mundo', 'governos']","[0, 71]",57,35,2016
11281,2016-08-16,"['parece', 'objetivo', 'principal', 'criar', 'qualquer', 'impedimento', 'legal', 'dispute', 'eleição']","[0, 118]",53,28,2016
11989,2016-08-16,"['brasil', 'formou', 'rede', 'incentivo', 'conseguir', 'medalhas', 'rio', '2016']","[0, 103]",102,88,2016
4302,2016-08-16,"['sensanders', 'criticou', 'impeachment', 'dilmabr', 'pediu', 'respeito', 'democracia']","[0, 77]",112,91,2016
10879,2016-08-16,"['podem', 'fazer', 'quiserem', 'inventar', 'quiserem']","[0, 58]",35,13,2016
4781,2016-08-16,"['mulher', 'pode', 'tratada', 'objeto', 'mulher', 'protagonismo', 'dentro', 'casa']","[0, 92]",35,28,2016
14702,2016-08-16,"['charge', 'cartunista', 'laerte', 'coutinho', 'folha', 'spaulo', 'hoje']","[0, 64]",104,82,2016
3733,2016-08-16,"['sempre', 'melhor', 'gente', 'governar', 'mãe', 'porque', 'sempre', 'vamos', 'justos']","[0, 97]",36,17,2016
7261,2016-08-16,"['acabamos', 'complexo', 'viralata', 'desse', 'país', 'tudo', 'lá', 'presta', 'nada', 'presta']","[0, 104]",89,36,2016
14517,2016-08-16,"['abertura', 'olimpíadas', 'senti', 'filme', 'esqueceram', 'mim', 'dei', 'conta', 'existiria', 'olimpíada', 'brasil']","[0, 139]",122,70,2016
692,2016-08-16,"['gringo', 'falou', 'rio', 'janeiro', 'poderia', 'morrer', 'ali', 'porque', 'realizado', 'sonho', 'trazer', 'olimpíada', 'brasil']","[0, 135]",77,44,2016
6684,2016-08-16,"['gente', 'pode', 'permitir', 'mulher', 'viva', 'homem', 'obrigada', 'condições', 'econômicas', 'sim', 'porque', 'quer']","[0, 118]",29,20,2016
13544,2016-08-16,"['lula', 'relembra', 'quantas', 'vezes', 'procurou', 'emprego', 'conseguiu', 'falta', 'qualificação', 'profissional']","[0, 102]",30,15,2016
14535,2016-08-16,"['vendo', 'golpe', 'sabemos', 'cassaram', 'dilma', 'cassaram', 'voto']","[0, 92]",129,88,2016
8010,2016-08-17,"['carta', 'expresidente', 'lula', 'fidel', 'castro', 'completou', '90', 'anos', 'idade']","[0, 99]",58,66,2016
6139,2016-08-17,"['pesquisadores', 'américa', 'latina', 'denunciam', 'golpe', 'brasil']","[0, 84]",52,53,2016
6270,2016-08-17,"['rafael', 'correa', 'presidente', 'equador', 'impeachment', 'dilmabr', 'piada']","[0, 82]",115,81,2016
3876,2016-08-17,"['mp', 'diz', 'ação', 'lula', 'contra', 'villa', 'deve', 'prosseguir']","[0, 84]",25,26,2016
13760,2016-08-17,"['defesa', 'lula', 'vai', 'denunciar', 'onu', 'retaliações', 'lava', 'jato']","[0, 85]",37,26,2016
12006,2016-08-18,"['lula', 'rebate', 'janot', 'cobra', 'providências', 'contra', 'abusos']","[0, 78]",38,37,2016
6649,2016-08-18,"['oea', 'notifica', 'temer', 'sobre', 'denúncia', 'golpe', 'brasil']","[0, 78]",67,84,2016
14588,2016-08-18,"['ódio', 'paciência', 'vencer']","[0, 36]",56,38,2016
13061,2016-08-18,"['basta', 'economicismo', 'vamos', 'voltar', 'discutir', 'política', 'diz', 'lula', 'cut']","[0, 102]",47,24,2016
5569,2016-08-18,"['mulher', 'pode', 'tratada', 'objeto', 'mulher', 'protagonismo', 'dentro', 'casa', 'lula']","[0, 101]",158,98,2016
14899,2016-08-18,[],"[0, 0]",52,33,2016
4714,2016-08-18,"['charge', 'cartunista', 'laerte', 'coutinho', 'folha', 'spaulo']","[0, 56]",98,95,2016
12317,2016-08-18,"['impor', 'retrocesso', 'golpistas', 'precisam', 'eliminar', 'pt']","[0, 81]",28,28,2016
1159,2016-08-18,"['lula', 'participa', 'ato', 'petroleiros', 'defesa', 'petrobras', 'emprego']","[0, 99]",79,64,2016
4557,2016-08-19,"['moro', 'esconde', 'inquérito', 'defesa', 'lula']","[0, 66]",63,70,2016
12929,2016-08-19,"['precisamos', 'sempre', 'acreditar', 'brasil']","[0, 38]",75,49,2016
10872,2016-08-19,"['lula', 'rebate', 'janot', 'cobra', 'providências', 'contra', 'abusos']","[0, 78]",35,26,2016
2043,2016-08-19,"['nascemos', 'bater', 'palmas', 'queremos', 'aplaudidos']","[0, 65]",168,121,2016
647,2016-08-19,"['moro', 'esconde', 'inquérito', 'defesa', 'lula']","[0, 66]",78,75,2016
1529,2016-08-19,"['basta', 'economicismo', 'vamos', 'voltar', 'discutir', 'política', 'diz', 'lula', 'cut']","[0, 102]",56,39,2016
11198,2016-08-19,"['lula', 'participa', 'ato', 'petroleiros', 'defesa', 'petrobras', 'emprego']","[0, 99]",56,30,2016
8266,2016-08-19,"['provas', 'contra', 'lula', 'operadores', 'lava', 'jato', 'violam', 'direitos', 'cidadão', 'brasileiro']","[0, 113]",120,108,2016
1146,2016-08-20,"['provas', 'contra', 'lula', 'operadores', 'lava', 'jato', 'violam', 'direitos', 'cidadão', 'brasileiro']","[0, 113]",142,119,2016
9993,2016-08-22,"['lula', 'conta', 'bancária', 'oculta', 'nenhuma', 'propriedade', 'modesto', 'apartamento']","[0, 115]",114,101,2016
1712,2016-08-22,"['existe', 'julgamento', 'tese', 'prova', 'prova']","[0, 57]",231,180,2016
5909,2016-08-22,"['canoístas', 'isaías', 'queiroz', 'erlon', 'silva', 'atribuem', 'sucesso', 'programa', 'lula']","[0, 100]",150,87,2016
3812,2016-08-23,"['lula', 'conta', 'bancária', 'oculta', 'nenhuma', 'propriedade', 'modesto', 'apartamento']","[0, 115]",75,61,2016
8841,2016-08-23,"['canoístas', 'isaías', 'queiroz', 'erlon', 'silva', 'atribuem', 'sucesso', 'programa', 'lula']","[0, 100]",73,48,2016
14832,2016-08-23,"['queremos', 'pessoas', 'possam', 'defender', 'condenadas', 'manchetes', 'jornais']","[0, 95]",136,115,2016
4431,2016-08-23,"['conheça', 'site', 'campanha', 'fernando', 'haddad', 'vá', 'além', 'participe']","[0, 94]",40,29,2016
4101,2016-08-23,"['escritor', 'raduan', 'nassar', 'denuncia', 'violência', 'judicial', 'midiática', 'contra', 'lula']","[0, 102]",54,52,2016
7377,2016-08-23,"['lula', 'fala', 'sobre', 'olimpíadas', 'rio2016']","[0, 38]",148,102,2016
2095,2016-08-23,"['lula', 'bbc', 'dilma', 'vai', 'enfrentar', 'judas', 'senado']","[0, 78]",46,35,2016
13245,2016-08-23,"['dilma', 'participa', 'ato', 'contra', 'golpe', 'defesa', 'democracia', 'direitos', 'sociais']","[0, 111]",89,70,2016
3729,2016-08-23,"['existe', 'julgamento', 'tese', 'prova', 'prova']","[0, 57]",89,78,2016
